State,Year,Population,MSN,Reading,Per capita consumption
TX,1973,4462000,TETCB,8257192.0,1.850558493948902
TX,1974,4533000,TETCB,8109795.0,1.7890569159497023
TX,1975,4591120,TETCB,7526866.0,1.6394400494868355
TX,1976,4627658,TETCB,7851699.0,1.6966895565748377
TX,1977,4646041,TETCB,8493877.0,1.8281967378247415
TX,1978,4659749,TETCB,8960420.0,1.9229404845625806
TX,1979,4686737,TETCB,9325603.0,1.9897858574099634
TX,1980,4715296,TETCB,9404691.0,1.9945070256458979
TX,1981,4738708,TETCB,9169623.0,1.9350470634611796
TX,1982,4782927,TETCB,8493789.0,1.7758558723559863
TX,1983,4822437,TETCB,8431018.0,1.7482899206355624
TX,1984,4854444,TETCB,8979308.0,1.8497088441024347
TX,1985,4894492,TETCB,9042345.0,1.8474532188427317
TX,1986,4966587,TETCB,9033794.0,1.8189138738534127
TX,1987,5049742,TETCB,9265921.0,1.834929586501647
TX,1988,5137584,TETCB,9840982.0,1.9154882917729423
TX,1989,5231438,TETCB,10122089.0,1.934857872730213
TX,1990,5326936,TETCB,10305351.0,1.9345738338136595
TX,1991,5416643,TETCB,10315128.0,1.904339643576289
TX,1992,5499233,TETCB,10481499.0,1.9059928902812446
TX,1993,5570045,TETCB,10594547.0,1.902057703304013
TX,1994,5638706,TETCB,10919566.0,1.936537567307109
TX,1995,5703719,TETCB,11112940.0,1.9483673722355537
TX,1996,5750789,TETCB,11878129.0,2.065478145694443
TX,1997,5795918,TETCB,12287639.0,2.12005052521447
TX,1998,5847812,TETCB,12468578.0,2.1321783258422125
TX,1999,5910809,TETCB,12128102.0,2.051851447069259
TX,2000,5991057,TETCB,12469981.0,2.0814325418703246
TX,2001,6088766,TETCB,12247762.0,2.0115343568795385
TX,2002,6175727,TETCB,12558253.0,2.0334857742254475
TX,2003,6247411,TETCB,12343733.0,1.97581574191293
TX,2004,6306019,TETCB,12386892.0,1.964296650549261
TX,2005,6356671,TETCB,11907236.0,1.8731873963588803
TX,2006,6397634,TETCB,11917745.0,1.8628363235533636
TX,2007,6454306,TETCB,11833638.0,1.8334485535702831
TX,2008,6494821,TETCB,11304089.0,1.7404773742032305
TX,2009,6544663,TETCB,10940483.0,1.6716648359128652
TX,2010,6595056,TETCB,11687039.0,1.772090942063267
TX,2011,6651194,TETCB,11905353.0,1.7899572618089323
TX,2012,11198657,TETCB,11930036.0,1.0653095277406925
TX,2013,11510000,TETCB,12652210.0,1.099236316246742
TX,2014,11759000,TETCB,12730967.0,1.0826572837826345
TX,2015,12019000,TETCB,12897607.0,1.0731015059489142
UT,1970,12268000,TETCB,397025.0,0.03236265079882621
UT,1971,12568000,TETCB,415206.0,0.03303676002546149
UT,1972,12903000,TETCB,428193.0,0.03318553824691932
UT,1973,13192000,TETCB,457795.0,0.03470247119466343
UT,1974,13498000,TETCB,473695.0,0.035093717587790785
UT,1975,13887000,TETCB,480808.0,0.034622884712320875
UT,1976,14229191,TETCB,510286.0,0.035861912318135306
UT,1977,14746318,TETCB,486133.0,0.032966398798669604
UT,1978,15331415,TETCB,510727.0,0.0333124502858999
UT,1979,15751676,TETCB,526526.0,0.03342666520057929
UT,1980,16007086,TETCB,504666.0,0.03152766218660911
UT,1981,16272734,TETCB,478320.0,0.02939395432875631
UT,1982,16561113,TETCB,467748.0,0.028243753907119647
UT,1983,16621791,TETCB,491918.0,0.029594765088792177
UT,1984,16667022,TETCB,504072.0,0.030243675204844632
UT,1985,16806735,TETCB,500514.0,0.02978056118573893
UT,1986,17056755,TETCB,470862.0,0.027605602589707127
UT,1987,17398005,TETCB,462469.0,0.02658172589328489
UT,1988,17759738,TETCB,526365.0,0.02963810614773709
UT,1989,18161612,TETCB,537692.0,0.029605962290131516
UT,1990,18564062,TETCB,535857.0,0.02886528821116844
UT,1991,18958751,TETCB,565543.0,0.029830182378575466
UT,1992,19340342,TETCB,551644.0,0.028522970276327067
UT,1993,19740317,TETCB,577655.0,0.02926270130312497
UT,1994,20157531,TETCB,587578.0,0.029149304049191343
UT,1995,20558220,TETCB,637293.0,0.030999425047499248
UT,1996,20944499,TETCB,666560.0,0.03182506299148048
UT,1997,21319622,TETCB,680749.0,0.031930631790751264
UT,1998,21690325,TETCB,704179.0,0.03246511981724571
UT,1999,22030931,TETCB,694678.0,0.03153194025254766
UT,2000,22394023,TETCB,739138.0,0.03300603915607303
UT,2001,22778123,TETCB,708812.0,0.031118103980736254
UT,2002,23359580,TETCB,688648.0,0.029480324560629944
UT,2003,23831983,TETCB,698945.0,0.029328025284341634
UT,2004,24309039,TETCB,729637.0,0.0300150491346038
UT,2005,24801761,TETCB,760106.0,0.03064725928130668
UT,2006,25244310,TETCB,778770.0,0.03084932802679099
UT,2007,25646389,TETCB,781340.0,0.0304658874198625
UT,2008,26071655,TETCB,768542.0,0.029478067272676014
UT,2009,26473525,TETCB,742587.0,0.028050174655622928
UT,2010,26944751,TETCB,755968.0,0.028056225125257236
UT,2011,27429639,TETCB,793971.0,0.028945732752808012
UT,2012,27862596,TETCB,790036.0,0.028354716121929198
UT,2013,1059273,TETCB,831416.0,0.78489303512881
UT,2014,1101000,TETCB,798445.0,0.7251998183469573
UT,2015,1135000,TETCB,791021.0,0.6969348017621145
VA,1970,1169000,TETCB,1279079.0,1.0941650983746791
VA,1971,1199000,TETCB,1322418.0,1.1029341117598
VA,1972,1234000,TETCB,1375471.0,1.1146442463533226
VA,1973,1272000,TETCB,1435152.0,1.1282641509433962
VA,1974,1316000,TETCB,1382438.0,1.050484802431611
VA,1975,1364000,TETCB,1359117.0,0.9964200879765396
VA,1976,1416000,TETCB,1443957.0,1.0197436440677967
VA,1977,1461037,TETCB,1486381.0,1.0173465832829696
VA,1978,1515471,TETCB,1515327.0,0.9999049800359097
VA,1979,1558314,TETCB,1568560.0,1.0065750548349048
VA,1980,1594943,TETCB,1530986.0,0.9599001343621685
VA,1981,1622342,TETCB,1514390.0,0.9334591596593074
VA,1982,1642910,TETCB,1501204.0,0.9137469490112057
VA,1983,1662834,TETCB,1559266.0,0.9377159716484027
VA,1984,1678119,TETCB,1637018.0,0.975507696414855
VA,1985,1689372,TETCB,1670703.0,0.9889491479674104
VA,1986,1705864,TETCB,1757102.0,1.030036392115667
VA,1987,1731223,TETCB,1847390.0,1.0671011186889268
VA,1988,1779780,TETCB,1922153.0,1.0799947184483476
VA,1989,1836799,TETCB,1965262.0,1.0699385180414405
VA,1990,1898404,TETCB,1963683.0,1.0343862528734664
VA,1991,1960446,TETCB,1970838.0,1.0053008346060028
VA,1992,2014177,TETCB,1996108.0,0.9910290902934549
VA,1993,2067976,TETCB,2064850.0,0.9984883770411263
VA,1994,2119784,TETCB,2088249.0,0.9851234842795303
VA,1995,2165960,TETCB,2152566.0,0.9938161369554378
VA,1996,2203482,TETCB,2209219.0,1.0026036064737538
VA,1997,2244502,TETCB,2205508.0,0.9826268811522556
VA,1998,2283715,TETCB,2231736.0,0.9772392789818344
VA,1999,2324815,TETCB,2289954.0,0.9850048283411799
VA,2000,2360137,TETCB,2386856.0,1.0113209529785772
VA,2001,2401580,TETCB,2323000.0,0.9672798740828954
VA,2002,2457719,TETCB,2354134.0,0.9578531963987746
VA,2003,2525507,TETCB,2426156.0,0.9606609682729053
VA,2004,2597746,TETCB,2550443.0,0.9817907524446193
VA,2005,2663029,TETCB,2623506.0,0.9851586295154878
VA,2006,2723421,TETCB,2567474.0,0.9427385630058666
VA,2007,2775326,TETCB,2644366.0,0.9528127506462304
VA,2008,2816124,TETCB,2546401.0,0.9042219021605583
VA,2009,2855782,TETCB,2430651.0,0.8511332447644813
VA,2010,2902663,TETCB,2483062.0,0.8554427434393865
VA,2011,2941836,TETCB,2380446.0,0.8091701916762185
VA,2012,2990632,TETCB,2343364.0,0.7835681554935545
VA,2013,3051217,TETCB,2412151.0,0.7905537364271371
VA,2014,4651448,TETCB,2429662.0,0.5223452997862171
VA,2015,4753000,TETCB,2367699.0,0.498148327372186
VT,1970,4828000,TETCB,113230.0,0.023452775476387737
VT,1971,4907000,TETCB,116978.0,0.02383900550234359
VT,1972,4978000,TETCB,123928.0,0.024895138609883488
VT,1973,5056000,TETCB,126445.0,0.025008900316455696
VT,1974,5133000,TETCB,116848.0,0.022764075589323984
VT,1975,5206000,TETCB,114372.0,0.02196926623127161
VT,1976,5284000,TETCB,131810.0,0.024945117335352006
VT,1977,5324000,TETCB,129353.0,0.024296205860255448
VT,1978,5346818,TETCB,134507.0,0.025156457541663096
VT,1979,5444097,TETCB,131796.0,0.024208973499186368
VT,1980,5492783,TETCB,125817.0,0.022905874854331584
VT,1981,5564657,TETCB,120688.0,0.021688308911043393
VT,1982,5643870,TETCB,115159.0,0.02040426161481395
VT,1983,5715153,TETCB,123305.0,0.02157510043913085
VT,1984,5811700,TETCB,132839.0,0.022857167438099006
VT,1985,5932268,TETCB,134543.0,0.022679858698224694
VT,1986,6036909,TETCB,128275.0,0.021248456784755246
VT,1987,6120246,TETCB,137525.0,0.022470502002697276
VT,1988,6216884,TETCB,144633.0,0.023264548606665332
VT,1989,6301217,TETCB,142535.0,0.022620233519969238
VT,1990,6414307,TETCB,126148.0,0.01966666079437732
VT,1991,6509630,TETCB,132587.0,0.020367824284944
VT,1992,6593139,TETCB,138311.0,0.020978019726263925
VT,1993,6670693,TETCB,136406.0,0.020448550098168213
VT,1994,6750884,TETCB,136023.0,0.020148916793711755
VT,1995,6829183,TETCB,133262.0,0.019513607996739873
VT,1996,6900918,TETCB,140060.0,0.020295850494093683
VT,1997,7000174,TETCB,144856.0,0.020693199911887904
VT,1998,7105817,TETCB,136338.0,0.019186815534371345
VT,1999,7198362,TETCB,134609.0,0.018699948682769776
VT,2000,7286873,TETCB,147512.0,0.020243525583607674
VT,2001,7366977,TETCB,147811.0,0.020063996399065722
VT,2002,7475575,TETCB,148429.0,0.019855195085327883
VT,2003,7577105,TETCB,151053.0,0.019935450280813054
VT,2004,7673725,TETCB,161122.0,0.020996582494160268
VT,2005,7751000,TETCB,159674.0,0.02060043865307702
VT,2006,7833496,TETCB,156557.0,0.01998558498019275
VT,2007,7925937,TETCB,154910.0,0.019544692318397183
VT,2008,8025773,TETCB,146538.0,0.018258428191278275
VT,2009,8110035,TETCB,156795.0,0.01933345540432316
VT,2010,8192048,TETCB,153618.0,0.01875208739011295
VT,2011,8262692,TETCB,150315.0,0.01819201296623425
VT,2012,8317372,TETCB,130319.0,0.015668290416732594
VT,2013,8367587,TETCB,137252.0,0.01640281720405178
VT,2014,8411808,TETCB,139805.0,0.016620089284015992
VT,2015,444732,TETCB,132000.0,0.2968079652464855
WA,1970,454000,TETCB,1294162.0,2.8505770925110134
WA,1971,463000,TETCB,1320996.0,2.853123110151188
WA,1972,469000,TETCB,1462424.0,3.118174840085288
WA,1973,473000,TETCB,1498574.0,3.1682325581395347
WA,1974,480000,TETCB,1494258.0,3.1130375
WA,1975,485000,TETCB,1458192.0,3.0065814432989693
WA,1976,492000,TETCB,1506985.0,3.0629776422764228
WA,1977,498000,TETCB,1524594.0,3.061433734939759
WA,1978,506000,TETCB,1616281.0,3.1942312252964427
WA,1979,511456,TETCB,1667855.0,3.260994103109554
WA,1980,515594,TETCB,1636887.0,3.1747595976679324
WA,1981,519109,TETCB,1762351.0,3.394953660984495
WA,1982,523302,TETCB,1667946.0,3.1873487966795464
WA,1983,526660,TETCB,1625025.0,3.085529563665363
WA,1984,530035,TETCB,1724834.0,3.2541888743196203
WA,1985,534066,TETCB,1724866.0,3.229686967528358
WA,1986,540267,TETCB,1758740.0,3.255316352840355
WA,1987,549763,TETCB,1810665.0,3.2935373970238087
WA,1988,557707,TETCB,1947937.0,3.492760535550029
WA,1989,564798,TETCB,2013239.0,3.56452926533026
WA,1990,568606,TETCB,2046530.0,3.5992057769351713
WA,1991,572751,TETCB,2037215.0,3.5568947064256546
WA,1992,577748,TETCB,2072392.0,3.587017177039124
WA,1993,583836,TETCB,2070967.0,3.547172493645476
WA,1994,589002,TETCB,2061557.0,3.5000848893552146
WA,1995,593701,TETCB,2110304.0,3.5544895494533444
WA,1996,597239,TETCB,2094433.0,3.5068590631221337
WA,1997,600416,TETCB,2123520.0,3.536747854820658
WA,1998,604683,TETCB,2195131.0,3.6302178166080408
WA,1999,609618,TETCB,2280730.0,3.7412445170582234
WA,2000,612223,TETCB,2211491.0,3.6122311641346374
WA,2001,615442,TETCB,1991762.0,3.2363114639559862
WA,2002,617858,TETCB,1846904.0,2.9892046392536797
WA,2003,619920,TETCB,1858885.0,2.9985885275519424
WA,2004,621215,TETCB,1919491.0,3.0898980224237986
WA,2005,622892,TETCB,1949159.0,3.129208594748367
WA,2006,623481,TETCB,2056119.0,3.2978053862106464
WA,2007,624151,TETCB,2049671.0,3.283934496620209
WA,2008,624817,TETCB,2042658.0,3.269210024695231
WA,2009,625982,TETCB,2032298.0,3.246575780134253
WA,2010,626730,TETCB,2031275.0,3.241068721778118
WA,2011,626444,TETCB,2059376.0,3.287406376308178
WA,2012,627140,TETCB,2036789.0,3.247742130943649
WA,2013,626984,TETCB,2036468.0,3.24803822745078
WA,2014,626088,TETCB,2011667.0,3.213073880987976
WA,2015,624594,TETCB,1988394.0,3.1834984005610045
WI,1970,3413244,TETCB,1289105.0,0.37767736499353693
WI,1971,3447000,TETCB,1293256.0,0.3751830577313606
WI,1972,3447000,TETCB,1287765.0,0.3735900783289817
WI,1973,3477000,TETCB,1354604.0,0.38958987633016967
WI,1974,3548000,TETCB,1341794.0,0.37818320180383314
WI,1975,3619000,TETCB,1342083.0,0.37084360320530535
WI,1976,3691000,TETCB,1373216.0,0.3720444324031428
WI,1977,3772000,TETCB,1438214.0,0.3812868504772004
WI,1978,3886000,TETCB,1501958.0,0.3865048893463716
WI,1979,4013000,TETCB,1469270.0,0.36612758534762024
WI,1980,4132156,TETCB,1464225.0,0.3543489161590221
WI,1981,4235731,TETCB,1421461.0,0.3355881192644198
WI,1982,4276552,TETCB,1404630.0,0.3284491805548021
WI,1983,4300266,TETCB,1420068.0,0.3302279440388106
WI,1984,4343656,TETCB,1487799.0,0.34252228997876444
WI,1985,4400098,TETCB,1501314.0,0.34120012781533504
WI,1986,4452720,TETCB,1425710.0,0.32018855890332204
WI,1987,4531901,TETCB,1404219.0,0.3098520907672078
WI,1988,4639893,TETCB,1510291.0,0.3255012561712091
WI,1989,4746316,TETCB,1516716.0,0.3195564728517865
WI,1990,4903043,TETCB,1484767.0,0.30282561258385865
WI,1991,5025624,TETCB,1526117.0,0.3036671665050947
WI,1992,5160757,TETCB,1523744.0,0.2952559091621636
WI,1993,5278842,TETCB,1586859.0,0.3006074059424397
WI,1994,5375161,TETCB,1635492.0,0.3042684674933458
WI,1995,5481027,TETCB,1698128.0,0.30981930941044444
WI,1996,5569753,TETCB,1762593.0,0.3164580188744456
WI,1997,5674747,TETCB,1769114.0,0.31175204815298374
WI,1998,5769562,TETCB,1748906.0,0.30312630317518036
WI,1999,5842564,TETCB,1841265.0,0.31514674036946794
WI,2000,5910512,TETCB,1873955.0,0.31705459696215826
WI,2001,5985722,TETCB,1850695.0,0.3091849237234873
WI,2002,6052349,TETCB,1891863.0,0.3125832631264324
WI,2003,6104115,TETCB,1865598.0,0.30562956300790534
WI,2004,6178645,TETCB,1890198.0,0.30592435720129574
WI,2005,6257305,TETCB,1972752.0,0.3152718302847632
WI,2006,6370753,TETCB,1877412.0,0.2946923228698397
WI,2007,6461587,TETCB,1902825.0,0.2944826093032563
WI,2008,6562231,TETCB,1895830.0,0.2889002231100978
WI,2009,6667426,TETCB,1764919.0,0.2647076997929936
WI,2010,6743226,TETCB,1791014.0,0.26560195372363316
WI,2011,6822520,TETCB,1777698.0,0.26056325228801086
WI,2012,6895226,TETCB,1721221.0,0.24962503041959755
WI,2013,6968006,TETCB,1813447.0,0.26025336373131713
WI,2014,7054196,TETCB,1870098.0,0.26510434357083357
WI,2015,7160290,TETCB,1776186.0,0.24806062324291334
WV,1970,7288000,TETCB,795817.0,0.1091955268935236
WV,1971,4417821,TETCB,779620.0,0.17647161349452592
WV,1972,4460000,TETCB,829078.0,0.18589192825112108
WV,1973,4498000,TETCB,845892.0,0.18805958203646064
WV,1974,4518000,TETCB,841869.0,0.1863366533864542
WV,1975,4538000,TETCB,790485.0,0.17419237549581312
WV,1976,4570000,TETCB,826810.0,0.18092122538293218
WV,1977,4585000,TETCB,819881.0,0.17881810250817884
WV,1978,4613000,TETCB,807866.0,0.17512811619336657
WV,1979,4631000,TETCB,824027.0,0.17793716259987044
WV,1980,4666000,TETCB,788491.0,0.168986498071153
WV,1981,4705767,TETCB,769966.0,0.16362178577902392
WV,1982,4726343,TETCB,713424.0,0.15094630245837004
WV,1983,4728870,TETCB,681890.0,0.1441972395096503
WV,1984,4721438,TETCB,717856.0,0.1520418143794327
WV,1985,4735563,TETCB,665504.0,0.14053323754746797
WV,1986,4747767,TETCB,668439.0,0.14079018620753714
WV,1987,4755618,TETCB,681406.0,0.14328442696616928
WV,1988,4777919,TETCB,726684.0,0.15209215560163325
WV,1989,4822388,TETCB,748660.0,0.15524673667900635
WV,1990,4856574,TETCB,704526.0,0.14506646043074808
WV,1991,4904562,TETCB,674209.0,0.13746569010647638
WV,1992,4964343,TETCB,687631.0,0.138513998730547
WV,1993,5025398,TETCB,711222.0,0.14152550703446773
WV,1994,5084889,TETCB,737382.0,0.1450143749450578
WV,1995,5133678,TETCB,739249.0,0.14399987689138274
WV,1996,5184836,TETCB,711465.0,0.13722034795314644
WV,1997,5229986,TETCB,709531.0,0.13566594633331713
WV,1998,5266213,TETCB,736806.0,0.13991192532470675
WV,1999,5297672,TETCB,718734.0,0.1356697809905936
WV,2000,5332666,TETCB,738462.0,0.1384789521788914
WV,2001,5373999,TETCB,732693.0,0.1363403677596516
WV,2002,5406835,TETCB,757217.0,0.14004810577722457
WV,2003,5445162,TETCB,713383.0,0.13101226373062913
WV,2004,5479203,TETCB,736514.0,0.13441991472117387
WV,2005,5514026,TETCB,737598.0,0.1337675955826106
WV,2006,5546166,TETCB,760767.0,0.13716989358053833
WV,2007,5577655,TETCB,790029.0,0.14164178315080442
WV,2008,5610775,TETCB,776589.0,0.1384102909134656
WV,2009,5640996,TETCB,706489.0,0.12524188990738516
WV,2010,5669264,TETCB,738783.0,0.13031374090181724
WV,2011,5690263,TETCB,726276.0,0.12763487381866181
WV,2012,5709640,TETCB,720905.0,0.12626102521349858
WV,2013,5726177,TETCB,742529.0,0.12967272929216125
WV,2014,5742854,TETCB,772122.0,0.13444917805676412
WV,2015,5758377,TETCB,774915.0,0.13457177256716607
WY,1970,5767891,TETCB,255524.0,0.04430111456683214
WY,1971,5778708,TETCB,268505.0,0.046464538440080375
WY,1972,1744237,TETCB,286934.0,0.1645040209558678
WY,1973,1770000,TETCB,283570.0,0.1602090395480226
WY,1974,1797000,TETCB,278940.0,0.1552253756260434
WY,1975,1805000,TETCB,277424.0,0.15369750692520776
WY,1976,1814000,TETCB,300367.0,0.1655826901874311
WY,1977,1841000,TETCB,325349.0,0.1767240630092341
WY,1978,1877000,TETCB,354867.0,0.18906073521576985
WY,1979,1906000,TETCB,378435.0,0.19854931794333683
WY,1980,1920000,TETCB,362377.0,0.18873802083333333
WY,1981,1939000,TETCB,352900.0,0.1820010314595152
WY,1982,1949644,TETCB,363542.0,0.18646583683995643
WY,1983,1954124,TETCB,329336.0,0.16853382896888836
WY,1984,1949604,TETCB,351430.0,0.180257118881578
WY,1985,1945061,TETCB,357376.0,0.1837351116494547
WY,1986,1927697,TETCB,336066.0,0.17433548944673358
WY,1987,1906831,TETCB,363928.0,0.19085487911618806
WY,1988,1882350,TETCB,370800.0,0.19698780779344968
WY,1989,1857585,TETCB,382201.0,0.20575155376469986
WY,1990,1830215,TETCB,399431.0,0.21824266547919233
WY,1991,1806568,TETCB,388374.0,0.21497889921663618
WY,1992,1792548,TETCB,421659.0,0.23522884742835337
WY,1993,1798735,TETCB,407275.0,0.22642301395147146
WY,1994,1806451,TETCB,408384.0,0.22606979098796479
WY,1995,1817539,TETCB,403434.0,0.22196717649524988
WY,1996,1820421,TETCB,415406.0,0.22819226981011534
WY,1997,1823700,TETCB,414998.0,0.22755826067883972
WY,1998,1822808,TETCB,421126.0,0.23103146354415824
WY,1999,1819113,TETCB,425420.0,0.2338612279720941
WY,2000,1815609,TETCB,428109.0,0.23579360974747315
WY,2001,1811799,TETCB,438493.0,0.24202077603531075
WY,2002,1807021,TETCB,438826.0,0.24284499184016123
WY,2003,1801481,TETCB,461379.0,0.2561109442730731
WY,2004,1805414,TETCB,450772.0,0.24967791320993413
WY,2005,1812295,TETCB,456104.0,0.2516720511837201
WY,2006,1816438,TETCB,480439.0,0.264495127276571
WY,2007,1820492,TETCB,523709.0,0.28767443086813893
WY,2008,1827912,TETCB,538525.0,0.2946121038649563
WY,2009,1834052,TETCB,524280.0,0.28585885242076015
WY,2010,1840310,TETCB,540108.0,0.29348751025642417
WY,2011,1847775,TETCB,556516.0,0.3011816914938237
WY,2012,1854230,TETCB,550136.0,0.296692427584496
WY,2013,1854972,TETCB,539386.0,0.29077851309885
WY,2014,1856560,TETCB,536260.0,0.28884603783341234
WY,2015,1853231,TETCB,523760.0,0.2826199216395582
