State,Year,Population,MSN,Reading,Per capita consumption
VT,1996,593701,PARCP,3682,0.006201775
VT,1997,597239,PARCP,3538,0.005923927
VT,1998,600416,PARCP,3452,0.005749347
VT,1999,604683,PARCP,3371,0.005574822
VT,2000,609618,PARCP,3836,0.006292465
VT,2001,612223,PARCP,3994,0.006523767
VT,2002,615442,PARCP,3754,0.006099681
VT,2003,617858,PARCP,3847,0.00622635
VT,2004,619920,PARCP,4308,0.006949284
VT,2005,621215,PARCP,4094,0.006590311
VT,2006,622892,PARCP,3828,0.006145528
VT,2007,623481,PARCP,3691,0.005919988
VT,2008,624151,PARCP,3269,0.005237515
VT,2009,624817,PARCP,3752,0.006004958
VT,2010,625982,PARCP,3369,0.005381944
VT,2011,626730,PARCP,3145,0.00501811
VT,2012,626444,PARCP,2809,0.00448404
VT,2013,627140,PARCP,3265,0.005206174
VT,2014,626984,PARCP,3416,0.005448305
VT,2015,626088,PARCP,3471,0.005543949
VT,2016,624594,PARCP,,
WA,1970,3413244,PARCP,8214,0.002406508
WA,1971,3447000,PARCP,8180,0.002373078
WA,1972,3447000,PARCP,7571,0.002196403
WA,1973,3477000,PARCP,7049,0.002027322
WA,1974,3548000,PARCP,5757,0.001622604
WA,1975,3619000,PARCP,5384,0.001487704
WA,1976,3691000,PARCP,5618,0.001522081
WA,1977,3772000,PARCP,6255,0.001658271
WA,1978,3886000,PARCP,6197,0.001594699
WA,1979,4013000,PARCP,5504,0.001371542
WA,1980,4132156,PARCP,4068,0.000984474
WA,1981,4235731,PARCP,4166,0.000983537
WA,1982,4276552,PARCP,3962,0.000926447
WA,1983,4300266,PARCP,3497,0.000813206
WA,1984,4343656,PARCP,3668,0.00084445
WA,1985,4400098,PARCP,3609,0.000820209
WA,1986,4452720,PARCP,3564,0.00080041
WA,1987,4531901,PARCP,3225,0.000711622
WA,1988,4639893,PARCP,3367,0.000725663
WA,1989,4746316,PARCP,3395,0.000715292
WA,1990,4903043,PARCP,3334,0.000679986
WA,1991,5025624,PARCP,3344,0.00066539
WA,1992,5160757,PARCP,2930,0.000567746
WA,1993,5278842,PARCP,3149,0.000596532
WA,1994,5375161,PARCP,3298,0.000613563
WA,1995,5481027,PARCP,3238,0.000590765
WA,1996,5569753,PARCP,3480,0.000624803
WA,1997,5674747,PARCP,4216,0.000742941
WA,1998,5769562,PARCP,3906,0.000677001
WA,1999,5842564,PARCP,3839,0.000657075
WA,2000,5910512,PARCP,3723,0.000629895
WA,2001,5985722,PARCP,4090,0.000683293
WA,2002,6052349,PARCP,4788,0.000791098
WA,2003,6104115,PARCP,3205,0.000525056
WA,2004,6178645,PARCP,3133,0.000507069
WA,2005,6257305,PARCP,3207,0.000512521
WA,2006,6370753,PARCP,3034,0.000476239
WA,2007,6461587,PARCP,2805,0.000434104
WA,2008,6562231,PARCP,3259,0.00049663
WA,2009,6667426,PARCP,3479,0.000521791
WA,2010,6743226,PARCP,3325,0.000493087
WA,2011,6822520,PARCP,3220,0.000471966
WA,2012,6895226,PARCP,2472,0.000358509
WA,2013,6968006,PARCP,2462,0.000353329
WA,2014,7054196,PARCP,2318,0.000328599
WA,2015,7160290,PARCP,2060,0.000287698
WA,2016,7288000,PARCP,,
WI,1970,4417821,PARCP,19198,0.004345581
WI,1971,4460000,PARCP,19006,0.004261435
WI,1972,4498000,PARCP,19347,0.004301245
WI,1973,4518000,PARCP,18843,0.004170651
WI,1974,4538000,PARCP,18099,0.003988321
WI,1975,4570000,PARCP,17208,0.003765427
WI,1976,4585000,PARCP,18794,0.004099019
WI,1977,4613000,PARCP,18516,0.004013874
WI,1978,4631000,PARCP,18608,0.004018139
WI,1979,4666000,PARCP,15594,0.003342049
WI,1980,4705767,PARCP,11402,0.002422984
WI,1981,4726343,PARCP,10394,0.002199163
WI,1982,4728870,PARCP,10586,0.00223859
WI,1983,4721438,PARCP,8539,0.001808559
WI,1984,4735563,PARCP,9620,0.002031437
WI,1985,4747767,PARCP,10052,0.002117206
WI,1986,4755618,PARCP,10037,0.002110556
WI,1987,4777919,PARCP,10018,0.002096729
WI,1988,4822388,PARCP,10568,0.002191445
WI,1989,4856574,PARCP,10980,0.002260853
WI,1990,4904562,PARCP,9798,0.001997732
WI,1991,4964343,PARCP,10633,0.002141875
WI,1992,5025398,PARCP,9928,0.001975565
WI,1993,5084889,PARCP,11034,0.002169959
WI,1994,5133678,PARCP,10140,0.001975192
WI,1995,5184836,PARCP,9515,0.001835159
WI,1996,5229986,PARCP,11724,0.002241689
WI,1997,5266213,PARCP,10189,0.001934787
WI,1998,5297672,PARCP,9046,0.001707542
WI,1999,5332666,PARCP,10625,0.001992437
WI,2000,5373999,PARCP,9970,0.001855229
WI,2001,5406835,PARCP,9909,0.00183268
WI,2002,5445162,PARCP,10682,0.001961741
WI,2003,5479203,PARCP,9993,0.001823805
WI,2004,5514026,PARCP,9796,0.00177656
WI,2005,5546166,PARCP,9621,0.001734712
WI,2006,5577655,PARCP,8386,0.001503499
WI,2007,5610775,PARCP,8308,0.001480722
WI,2008,5640996,PARCP,9231,0.001636413
WI,2009,5669264,PARCP,7768,0.001370195
WI,2010,5690263,PARCP,7367,0.001294668
WI,2011,5709640,PARCP,7129,0.00124859
WI,2012,5726177,PARCP,5802,0.001013241
WI,2013,5742854,PARCP,7645,0.00133122
WI,2014,5758377,PARCP,7637,0.001326242
WI,2015,5767891,PARCP,6649,0.001152761
WI,2016,5778708,PARCP,,
WV,1970,1744237,PARCP,772,0.0004426
WV,1971,1770000,PARCP,951,0.000537288
WV,1972,1797000,PARCP,1195,0.000664997
WV,1973,1805000,PARCP,1074,0.000595014
WV,1974,1814000,PARCP,963,0.000530871
WV,1975,1841000,PARCP,1070,0.000581206
WV,1976,1877000,PARCP,1254,0.000668087
WV,1977,1906000,PARCP,1451,0.00076128
WV,1978,1920000,PARCP,1179,0.000614063
WV,1979,1939000,PARCP,2365,0.001219701
WV,1980,1949644,PARCP,1956,0.00100326
WV,1981,1954124,PARCP,1544,0.000790124
WV,1982,1949604,PARCP,1420,0.000728353
WV,1983,1945061,PARCP,1041,0.000535202
WV,1984,1927697,PARCP,1174,0.000609017
WV,1985,1906831,PARCP,1122,0.000588411
WV,1986,1882350,PARCP,1296,0.000688501
WV,1987,1857585,PARCP,1325,0.000713292
WV,1988,1830215,PARCP,1375,0.000751278
WV,1989,1806568,PARCP,1441,0.000797645
WV,1990,1792548,PARCP,1291,0.000720204
WV,1991,1798735,PARCP,1196,0.000664912
WV,1992,1806451,PARCP,1218,0.00067425
WV,1993,1817539,PARCP,1392,0.000765871
WV,1994,1820421,PARCP,1420,0.000780039
WV,1995,1823700,PARCP,1181,0.000647585
WV,1996,1822808,PARCP,1435,0.000787247
WV,1997,1819113,PARCP,1651,0.000907585
WV,1998,1815609,PARCP,1510,0.000831677
WV,1999,1811799,PARCP,1714,0.000946021
WV,2000,1807021,PARCP,1584,0.000876581
WV,2001,1801481,PARCP,1821,0.001010835
WV,2002,1805414,PARCP,1369,0.000758275
WV,2003,1812295,PARCP,1395,0.000769742
WV,2004,1816438,PARCP,1812,0.000997557
WV,2005,1820492,PARCP,1308,0.000718487
WV,2006,1827912,PARCP,1441,0.000788331
WV,2007,1834052,PARCP,1196,0.000652108
WV,2008,1840310,PARCP,1234,0.000670539
WV,2009,1847775,PARCP,1114,0.000602887
WV,2010,1854230,PARCP,1189,0.000641237
WV,2011,1854972,PARCP,1058,0.000570359
WV,2012,1856560,PARCP,889,0.000478843
WV,2013,1853231,PARCP,1318,0.00071119
WV,2014,1848514,PARCP,948,0.000512844
WV,2015,1841053,PARCP,1064,0.00057793
WV,2016,1831102,PARCP,,
WY,1970,332416,PARCP,874,0.002629236
WY,1971,340000,PARCP,960,0.002823529
WY,1972,347000,PARCP,1118,0.003221902
WY,1973,353000,PARCP,944,0.002674221
WY,1974,365000,PARCP,789,0.002161644
WY,1975,380000,PARCP,826,0.002173684
WY,1976,395000,PARCP,835,0.002113924
WY,1977,412000,PARCP,825,0.002002427
WY,1978,431000,PARCP,925,0.002146172
WY,1979,452000,PARCP,608,0.001345133
WY,1980,469557,PARCP,552,0.001175576
WY,1981,491712,PARCP,625,0.001271069
WY,1982,506400,PARCP,705,0.00139218
WY,1983,510345,PARCP,1146,0.00224554
WY,1984,504896,PARCP,692,0.001370579
WY,1985,499695,PARCP,461,0.000922563
WY,1986,495633,PARCP,667,0.001345754
WY,1987,476965,PARCP,1119,0.002346084
WY,1988,465101,PARCP,755,0.001623303
WY,1989,458374,PARCP,518,0.001130082
WY,1990,453690,PARCP,426,0.000938967
WY,1991,459260,PARCP,562,0.001223708
WY,1992,466251,PARCP,465,0.000997317
WY,1993,473081,PARCP,418,0.00088357
WY,1994,480283,PARCP,403,0.000839089
WY,1995,485160,PARCP,534,0.001100668
WY,1996,488167,PARCP,405,0.000829634
WY,1997,489451,PARCP,144,0.000294207
WY,1998,490787,PARCP,79,0.000160966
WY,1999,491780,PARCP,226,0.000459555
WY,2000,494300,PARCP,444,0.00089824
WY,2001,494657,PARCP,609,0.001231156
WY,2002,500017,PARCP,604,0.001207959
WY,2003,503453,PARCP,559,0.001110332
WY,2004,509106,PARCP,583,0.001145145
WY,2005,514157,PARCP,636,0.001236976
WY,2006,522667,PARCP,584,0.001117346
WY,2007,534876,PARCP,972,0.001817244
WY,2008,546043,PARCP,950,0.00173979
WY,2009,559851,PARCP,1050,0.001875499
WY,2010,564513,PARCP,897,0.00158898
WY,2011,567725,PARCP,947,0.001668061
WY,2012,576765,PARCP,724,0.001255277
WY,2013,582684,PARCP,790,0.001355795
WY,2014,583642,PARCP,775,0.001327869
WY,2015,586555,PARCP,561,0.000956432
WY,2016,585501,PARCP,,
