State,Year,Population,MSN,Reading,Per capita consumption
MN,1996,3898000,RETCB,85300.0,0.021883016931759876
MN,1997,3926000,RETCB,89951.0,0.022911614875191035
MN,1998,3957000,RETCB,87839.0,0.022198382613090727
MN,1999,3980000,RETCB,98801.0,0.024824371859296483
MN,2000,4005000,RETCB,104646.0,0.02612883895131086
MN,2001,4038000,RETCB,107973.0,0.02673922734026746
MN,2002,4075970,RETCB,103912.0,0.025493808835688192
MN,2003,4111728,RETCB,107470.0,0.026137429324118715
MN,2004,4131450,RETCB,114664.0,0.027753936269348533
MN,2005,4141456,RETCB,123103.0,0.02972457029605047
MN,2006,4157706,RETCB,127778.0,0.030732812757804425
MN,2007,4184302,RETCB,150544.0,0.03597828263829905
MN,2008,4205212,RETCB,177296.0,0.04216101352321833
MN,2009,4235136,RETCB,201424.0,0.047560220025992084
MN,2010,4296166,RETCB,219390.0,0.05106646251564767
MN,2011,4338057,RETCB,228971.0,0.05278192517986739
MN,2012,4389857,RETCB,235473.0,0.0536402438621577
MN,2013,4440859,RETCB,233597.0,0.052601760154961014
MN,2014,4495572,RETCB,262077.0,0.05829669728346026
MN,2015,4555954,RETCB,256129.0,0.05621852196049389
MO,1970,4610355,RETCB,33344.0,0.007232414857424211
MO,1971,4660180,RETCB,30407.0,0.006524855263101426
MO,1972,4712827,RETCB,29355.0,0.006228745506677839
MO,1973,4763390,RETCB,43807.0,0.009196601579967208
MO,1974,4813412,RETCB,44031.0,0.00914756517829764
MO,1975,4873481,RETCB,40414.0,0.008292635182121363
MO,1976,4933692,RETCB,39537.0,0.008013674140988128
MO,1977,4982796,RETCB,37981.0,0.007622427247673796
MO,1978,5018935,RETCB,49657.0,0.009893931680725094
MO,1979,5053572,RETCB,55940.0,0.011069398041622837
MO,1980,5087713,RETCB,30880.0,0.006069524755032369
MO,1981,5119598,RETCB,30527.0,0.0059627728583377055
MO,1982,5163555,RETCB,43954.0,0.008512352439356219
MO,1983,5207203,RETCB,44094.0,0.00846788573443363
MO,1984,5247018,RETCB,47136.0,0.00898338827882809
MO,1985,5281203,RETCB,62542.0,0.011842377579502246
MO,1986,5311147,RETCB,49423.0,0.009305522893642372
MO,1987,5348562,RETCB,40982.0,0.007662246413148058
MO,1988,5380285,RETCB,44194.0,0.00821406300967328
MO,1989,5418521,RETCB,37837.0,0.006982901791835816
MO,1990,5453109,RETCB,43149.0,0.00791273381845109
MO,1991,5482435,RETCB,32516.0,0.005930941269709536
MO,1992,5519952,RETCB,37086.0,0.006718536682927678
MO,1993,4677623,RETCB,52644.0,0.011254434143153478
MO,1994,4723000,RETCB,38883.0,0.008232691086174042
MO,1995,4753000,RETCB,38250.0,0.008047548916473806
MO,1996,4775000,RETCB,31818.0,0.006663455497382199
MO,1997,4785000,RETCB,31332.0,0.006547962382445141
MO,1998,4795000,RETCB,38053.0,0.007935974973931179
MO,1999,4823000,RETCB,33906.0,0.007030064275347294
MO,2000,4845000,RETCB,23293.0,0.004807636738906089
MO,2001,4871000,RETCB,33105.0,0.006796345719564771
MO,2002,4889000,RETCB,37799.0,0.007731437921865412
MO,2003,4916686,RETCB,34629.0,0.007043158745545272
MO,2004,4932064,RETCB,44026.0,0.00892648594989846
MO,2005,4929451,RETCB,54310.0,0.011017454073486074
MO,2006,4943733,RETCB,42577.0,0.00861231785778075
MO,2007,4975278,RETCB,60849.0,0.01223027135368114
MO,2008,5000268,RETCB,83037.0,0.016606509891069838
MO,2009,5023068,RETCB,90818.0,0.018080185257296936
MO,2010,5056696,RETCB,93682.0,0.018526326281034098
MO,2011,5081736,RETCB,89470.0,0.01760618812153957
MO,2012,5095830,RETCB,81721.0,0.016036837963589838
MO,2013,5128880,RETCB,94340.0,0.018393879365475502
MO,2014,5170800,RETCB,94505.0,0.01827666898739073
MO,2015,5217101,RETCB,95915.0,0.01838473129042355
MS,1970,5271175,RETCB,33527.0,0.006360441457549788
MS,1971,5324497,RETCB,32841.0,0.006167906564695219
MS,1972,5378247,RETCB,32432.0,0.006030217652703567
MS,1973,5431553,RETCB,32195.0,0.005927402346989894
MS,1974,5481193,RETCB,31279.0,0.005706604383388799
MS,1975,5521765,RETCB,31152.0,0.0056416743559351045
MS,1976,5561948,RETCB,34819.0,0.006260216744205447
MS,1977,5607285,RETCB,36230.0,0.006461237479457527
MS,1978,5641142,RETCB,37576.0,0.0066610626004450875
MS,1979,5674825,RETCB,37510.0,0.006609895459331345
MS,1980,5709403,RETCB,38097.0,0.006672676635368006
MS,1981,5747741,RETCB,41070.0,0.007145415912094856
MS,1982,5790300,RETCB,44643.0,0.0077099632143412256
MS,1983,5842704,RETCB,45071.0,0.007714065268409969
MS,1984,5887612,RETCB,50468.0,0.008571896381758853
MS,1985,5923916,RETCB,50892.0,0.008590938831678234
MS,1986,5961088,RETCB,49196.0,0.008252855854501728
MS,1987,5996118,RETCB,45439.0,0.00757806967774817
MS,1988,6010717,RETCB,47412.0,0.007887910876522717
MS,1989,6025415,RETCB,76403.0,0.012680122447997358
MS,1990,6042711,RETCB,84868.0,0.014044689544146659
MS,1991,6060930,RETCB,89510.0,0.014768360631124267
MS,1992,6076204,RETCB,90830.0,0.014948477700880352
MS,1993,6093000,RETCB,92918.0,0.015249958969309044
MS,1994,2216994,RETCB,95203.0,0.042942380538693384
MS,1995,2265000,RETCB,94383.0,0.04167019867549669
MS,1996,2307000,RETCB,85759.0,0.037173385348938014
MS,1997,2350000,RETCB,84291.0,0.03586851063829787
MS,1998,2379000,RETCB,64175.0,0.026975620008406892
MS,1999,2400000,RETCB,65132.0,0.027138333333333334
MS,2000,2430000,RETCB,75389.0,0.031024279835390946
MS,2001,2460000,RETCB,56085.0,0.022798780487804877
MS,2002,2488000,RETCB,49641.0,0.01995217041800643
MS,2003,2508000,RETCB,45346.0,0.01808054226475279
MS,2004,2520638,RETCB,61251.0,0.024299800288657077
MS,2005,2539036,RETCB,62796.0,0.024732221205213317
MS,2006,2556777,RETCB,63182.0,0.02471158024340801
MS,2007,2567717,RETCB,63930.0,0.02489760359104995
MS,2008,2578051,RETCB,49880.0,0.019347949284168546
MS,2009,2588102,RETCB,56254.0,0.021735619384398296
MS,2010,2593597,RETCB,72179.0,0.02782968980917236
MS,2011,2588545,RETCB,72275.0,0.0279210908058388
MS,2012,2580352,RETCB,85143.0,0.03299666092068059
MS,2013,2574269,RETCB,71208.0,0.02766144486065753
MS,2014,2578897,RETCB,73236.0,0.028398187287045587
MS,2015,2598733,RETCB,72502.0,0.02789898000294759
MT,1970,2623734,RETCB,98397.0,0.037502658424977534
MT,1971,2655100,RETCB,107251.0,0.04039433542992731
MT,1972,2688992,RETCB,104348.0,0.038805619354761935
MT,1973,2722659,RETCB,84637.0,0.03108615511527518
MT,1974,2748085,RETCB,106573.0,0.03878082373725703
MT,1975,2777004,RETCB,112007.0,0.04033375537089612
MT,1976,2804834,RETCB,135822.0,0.0484242561235353
MT,1977,2828408,RETCB,97331.0,0.03441193774024116
MT,1978,2848353,RETCB,132188.0,0.04640857365642531
MT,1979,2852994,RETCB,119406.0,0.04185287455914734
MT,1980,2858681,RETCB,114608.0,0.04009121689338545
MT,1981,2868312,RETCB,130992.0,0.045668672027310835
MT,1982,2889010,RETCB,126686.0,0.04385100778467364
MT,1983,2905943,RETCB,135671.0,0.04668742642233519
MT,1984,2904978,RETCB,130479.0,0.044915658569531336
MT,1985,2928350,RETCB,120845.0,0.04126726654942203
MT,1986,2947806,RETCB,133794.0,0.045387654411450415
MT,1987,2958774,RETCB,111016.0,0.03752094617567952
MT,1988,2970322,RETCB,103727.0,0.03492112976303579
MT,1989,2978162,RETCB,110781.0,0.037197775003508876
MT,1990,2984945,RETCB,123371.0,0.04133107980214041
MT,1991,2990482,RETCB,142264.0,0.04757226427044202
MT,1992,2992400,RETCB,95817.0,0.03202011763133271
MT,1993,2989390,RETCB,109033.0,0.03647332733433911
MT,1994,2988726,RETCB,94371.0,0.03157566133529805
MT,1995,694409,RETCB,127489.0,0.18359353061380254
MT,1996,711000,RETCB,158531.0,0.2229690576652602
MT,1997,719000,RETCB,153272.0,0.21317385257301807
MT,1998,727000,RETCB,128284.0,0.1764566712517194
MT,1999,737000,RETCB,157020.0,0.21305291723202172
MT,2000,749000,RETCB,113793.0,0.15192656875834445
MT,2001,758000,RETCB,80653.0,0.1064023746701847
MT,2002,771000,RETCB,108731.0,0.14102594033722438
MT,2003,784000,RETCB,100455.0,0.12813137755102041
MT,2004,789000,RETCB,101638.0,0.12881875792141953
MT,2005,786690,RETCB,114893.0,0.14604609185320774
MT,2006,795328,RETCB,123318.0,0.15505300957592338
MT,2007,803986,RETCB,119571.0,0.14872273895316585
MT,2008,814031,RETCB,125419.0,0.15407152798849183
MT,2009,820905,RETCB,116436.0,0.14183858059093318
MT,2010,822320,RETCB,115881.0,0.14091959334565618
MT,2011,813739,RETCB,142709.0,0.17537441366334905
MT,2012,805063,RETCB,127404.0,0.15825345345643757
MT,2013,800202,RETCB,117785.0,0.1471940834939178
MT,2014,799636,RETCB,137401.0,0.17182943239173823
MT,2015,800204,RETCB,119888.0,0.14982179544216226
NC,1970,809680,RETCB,111796.0,0.1380743009584033
NC,1971,825770,RETCB,128148.0,0.15518606876006635
NC,1972,844761,RETCB,135756.0,0.16070344156512908
NC,1973,861306,RETCB,142789.0,0.16578196366912573
NC,1974,876553,RETCB,139607.0,0.15926817887794578
NC,1975,886254,RETCB,139828.0,0.15777418211934727
NC,1976,889865,RETCB,136973.0,0.15392559545549045
NC,1977,892431,RETCB,146565.0,0.16423118425962344
NC,1978,897507,RETCB,159172.0,0.17734903460362983
NC,1979,903773,RETCB,191639.0,0.21204328963135655
NC,1980,906961,RETCB,135910.0,0.14985208845804837
NC,1981,911667,RETCB,108282.0,0.118773631161378
NC,1982,919630,RETCB,143364.0,0.15589313093309265
NC,1983,930009,RETCB,149658.0,0.16092102334493538
NC,1984,940102,RETCB,160144.0,0.17034747293378805
NC,1985,952692,RETCB,137560.0,0.14439084195101878
NC,1986,964706,RETCB,114112.0,0.11828681484307137
NC,1987,976415,RETCB,134887.0,0.13814515344397618
NC,1988,983982,RETCB,115314.0,0.11719116813112435
NC,1989,990641,RETCB,167662.0,0.16924597306188618
NC,1990,997821,RETCB,168721.0,0.16908944590262182
NC,1991,1005196,RETCB,137701.0,0.13698920409551968
NC,1992,1014314,RETCB,159968.0,0.15771053145278482
NC,1993,1022867,RETCB,157578.0,0.15405521930026092
NC,1994,1032073,RETCB,187840.0,0.18200262965894853
NC,1995,1042520,RETCB,168810.0,0.1619249510800752
NC,1996,5084411,RETCB,174111.0,0.03424408451637761
NC,1997,5201000,RETCB,167585.0,0.03222168813689675
NC,1998,5296000,RETCB,163009.0,0.03077964501510574
NC,1999,5382000,RETCB,142632.0,0.026501672240802677
NC,2000,5461000,RETCB,139510.0,0.02554660318622963
NC,2001,5535000,RETCB,131866.0,0.023824028906955737
NC,2002,5593000,RETCB,130783.0,0.023383336313248702
NC,2003,5668000,RETCB,188847.0,0.033318101623147495
NC,2004,5739000,RETCB,147611.0,0.0257206830458268
NC,2005,5802000,RETCB,147426.0,0.025409513960703206
NC,2006,5881766,RETCB,139699.0,0.023751199894725496
NC,2007,5956653,RETCB,117203.0,0.0196759824686783
NC,2008,6019101,RETCB,167018.0,0.027747997583027765
NC,2009,6077056,RETCB,179704.0,0.02957089748720433
NC,2010,6164006,RETCB,182086.0,0.0295402048602808
NC,2011,6253954,RETCB,180308.0,0.028831040330645222
NC,2012,6321578,RETCB,180560.0,0.028562488669759356
NC,2013,6403700,RETCB,219286.0,0.03424364039539641
NC,2014,6480594,RETCB,200267.0,0.030902568499122148
NC,2015,6565459,RETCB,202387.0,0.03082602450186651
ND,1970,6664016,RETCB,29922.0,0.004490085257898541
ND,1971,6784280,RETCB,34285.0,0.005053594486076636
ND,1972,6897214,RETCB,32507.0,0.004713062404617285
ND,1973,7042818,RETCB,25135.0,0.003568883932539503
ND,1974,7187398,RETCB,28922.0,0.004023987540414486
ND,1975,7344674,RETCB,35262.0,0.004801029970833287
ND,1976,7500670,RETCB,34411.0,0.004587723496700962
ND,1977,7656825,RETCB,21338.0,0.0027867947876567636
ND,1978,7809121,RETCB,31963.0,0.004093034286445299
ND,1979,7949361,RETCB,28886.0,0.0036337511908189853
ND,1980,8081614,RETCB,28555.0,0.003533328862279243
ND,1981,8210122,RETCB,25970.0,0.0031631685862889736
ND,1982,8326201,RETCB,29855.0,0.0035856689023001007
ND,1983,8422501,RETCB,28400.0,0.003371920050825758
ND,1984,8553152,RETCB,28819.0,0.003369401128379339
ND,1985,8705407,RETCB,27227.0,0.0031275964466681455
ND,1986,8917270,RETCB,29018.0,0.003254134953859197
ND,1987,9118037,RETCB,25054.0,0.002747740549857387
ND,1988,9309449,RETCB,23859.0,0.0025628799298433235
ND,1989,9449566,RETCB,24212.0,0.0025622340750887395
ND,1990,9558915,RETCB,21154.0,0.0022130126693249183
ND,1991,9650963,RETCB,22111.0,0.0022910667049495475
ND,1992,9746175,RETCB,21389.0,0.0021946045499901244
ND,1993,9841590,RETCB,18259.0,0.0018552896432385418
ND,1994,9934399,RETCB,23492.0,0.0023647127521252164
ND,1995,10035186,RETCB,29912.0,0.002980712066522733
ND,1996,10146788,RETCB,36101.0,0.0035578746693042174
ND,1997,617792,RETCB,37662.0,0.06096226561690666
ND,1998,627000,RETCB,27325.0,0.04358054226475279
ND,1999,631000,RETCB,30685.0,0.04862916006339144
ND,2000,632000,RETCB,26151.0,0.04137816455696203
ND,2001,634000,RETCB,19483.0,0.030730283911671923
ND,2002,638000,RETCB,21725.0,0.03405172413793103
ND,2003,645000,RETCB,24177.0,0.037483720930232556
ND,2004,649000,RETCB,24081.0,0.03710477657935285
ND,2005,651000,RETCB,22657.0,0.03480337941628264
ND,2006,652000,RETCB,25257.0,0.038737730061349694
ND,2007,652717,RETCB,31569.0,0.04836552441563496
ND,2008,659505,RETCB,42794.0,0.06488805998438223
ND,2009,668972,RETCB,63548.0,0.09499351243400321
ND,2010,676688,RETCB,86094.0,0.12722850117040646
ND,2011,680497,RETCB,104086.0,0.15295585432411898
ND,2012,676980,RETCB,100219.0,0.1480383467753848
ND,2013,669512,RETCB,97382.0,0.14545220996785718
ND,2014,661136,RETCB,110689.0,0.16742243653348177
ND,2015,655331,RETCB,110685.0,0.168899380618344
NE,1970,646351,RETCB,15950.0,0.02467699438849789
NE,1971,637685,RETCB,15845.0,0.024847691258223104
NE,1972,635753,RETCB,16822.0,0.026459961651773566
NE,1973,638223,RETCB,16912.0,0.026498574949508243
NE,1974,641216,RETCB,16161.0,0.025203675516518614
NE,1975,644804,RETCB,15399.0,0.023881675671987148
NE,1976,647832,RETCB,16378.0,0.025281245755072304
NE,1977,650382,RETCB,16136.0,0.024810034718058004
NE,1978,649716,RETCB,16096.0,0.024773901212221956
NE,1979,647532,RETCB,16832.0,0.02599408214574724
NE,1980,644259,RETCB,19778.0,0.030698833854086633
NE,1981,642023,RETCB,18113.0,0.028212384914559137
NE,1982,639062,RETCB,19739.0,0.030887456929061655
NE,1983,638168,RETCB,21516.0,0.033715259931554074
NE,1984,638817,RETCB,22853.0,0.035773938389241366
NE,1985,644705,RETCB,24632.0,0.03820662163315004
NE,1986,646089,RETCB,26645.0,0.041240448297370794
NE,1987,649422,RETCB,24830.0,0.03823399884820656
NE,1988,652822,RETCB,22964.0,0.03517651059553753
NE,1989,657569,RETCB,22066.0,0.033556934709513375
NE,1990,664968,RETCB,19705.0,0.02963300489647622
NE,1991,674526,RETCB,19436.0,0.02881430812155499
NE,1992,685476,RETCB,21140.0,0.03083988352619202
NE,1993,702087,RETCB,20857.0,0.029707144556158995
NE,1994,724019,RETCB,24719.0,0.03414136921821113
NE,1995,739904,RETCB,33382.0,0.04511666378340974
NE,1996,756835,RETCB,38423.0,0.05076800095133021
NE,1997,757952,RETCB,41932.0,0.05532276450223761
NE,1998,1485333,RETCB,42665.0,0.028724198546723194
NE,1999,1504000,RETCB,44610.0,0.02966090425531915
NE,2000,1518000,RETCB,43687.0,0.02877931488801054
NE,2001,1528000,RETCB,43390.0,0.028396596858638743
NE,2002,1538000,RETCB,44189.0,0.028731469440832248
NE,2003,1541000,RETCB,45526.0,0.02954315379623621
NE,2004,1549000,RETCB,52082.0,0.03362298256939961
NE,2005,1554000,RETCB,51509.0,0.03314607464607464
NE,2006,1561000,RETCB,54675.0,0.03502562459961563
NE,2007,1564000,RETCB,63425.0,0.04055306905370844
NE,2008,1569825,RETCB,84127.0,0.05359004984632045
NE,2009,1578515,RETCB,86240.0,0.054633627174908064
NE,2010,1581780,RETCB,127998.0,0.08092022910897849
NE,2011,1584293,RETCB,143738.0,0.09072690468240407
NE,2012,1588639,RETCB,132536.0,0.08342738658688349
NE,2013,1584664,RETCB,136260.0,0.08598668235032789
NE,2014,1574333,RETCB,144814.0,0.09198435146820907
NE,2015,1566547,RETCB,158382.0,0.10110261613599847
NH,1970,1571477,RETCB,25321.0,0.01611286706709675
NH,1971,1574864,RETCB,24733.0,0.015704848164666916
NH,1972,1581660,RETCB,26131.0,0.01652124982613204
NH,1973,1595919,RETCB,30671.0,0.01921839391598195
NH,1974,1611687,RETCB,28694.0,0.01780370506183893
NH,1975,1625590,RETCB,25853.0,0.01590376417177763
NH,1976,1639041,RETCB,31050.0,0.018944004451383462
NH,1977,1656992,RETCB,31271.0,0.018872149050810142
NH,1978,1673740,RETCB,31004.0,0.018523785056221397
NH,1979,1686418,RETCB,33548.0,0.019893051426158877
NH,1980,1695816,RETCB,32382.0,0.019095232029890035
NH,1981,1704764,RETCB,36078.0,0.02116304661524997
NH,1982,1713820,RETCB,33759.0,0.019698101317524593
NH,1983,1719836,RETCB,38209.0,0.022216653215771737
NH,1984,1728292,RETCB,35004.0,0.02025352197429601
NH,1985,1738643,RETCB,33807.0,0.019444474800174617
NH,1986,1749370,RETCB,38742.0,0.02214625836729794
NH,1987,1761497,RETCB,34985.0,0.019860947818815474
NH,1988,1772693,RETCB,36549.0,0.020617783225860314
NH,1989,1783440,RETCB,40566.0,0.022745929215448796
NH,1990,1796378,RETCB,46824.0,0.02606578348209564
NH,1991,1812683,RETCB,40894.0,0.022559929121639028
NH,1992,1830051,RETCB,42211.0,0.023065477410192395
NH,1993,1842283,RETCB,42448.0,0.023040976874888385
NH,1994,1855725,RETCB,40356.0,0.021746756658448853
NH,1995,1868559,RETCB,39480.0,0.0211285809011115
NH,1996,1881145,RETCB,47633.0,0.025321280390400526
NH,1997,1893765,RETCB,42282.0,0.022326951865727796
NH,1998,1907116,RETCB,40585.0,0.02128082402958184
NH,1999,737681,RETCB,38906.0,0.05274095442338897
NH,2000,762000,RETCB,38620.0,0.05068241469816273
NH,2001,782000,RETCB,30186.0,0.038601023017902816
NH,2002,802000,RETCB,28896.0,0.03602992518703242
NH,2003,817000,RETCB,29849.0,0.03653488372093023
NH,2004,830000,RETCB,34923.0,0.04207590361445783
NH,2005,847000,RETCB,42472.0,0.05014403778040142
NH,2006,872000,RETCB,35986.0,0.04126834862385321
NH,2007,894000,RETCB,38386.0,0.042937360178970915
NH,2008,912000,RETCB,43589.0,0.047794956140350876
NH,2009,920610,RETCB,49860.0,0.05415974191025516
NH,2010,936621,RETCB,48766.0,0.05206588363916675
NH,2011,947719,RETCB,50102.0,0.05286588113143242
NH,2012,958134,RETCB,49310.0,0.05146461768395652
NH,2013,976864,RETCB,57922.0,0.05929382186261342
NH,2014,996753,RETCB,60664.0,0.06086161767258288
NH,2015,1025053,RETCB,58785.0,0.05734825418783224
NJ,1970,1054289,RETCB,25906.0,0.02457201014143181
NJ,1971,1082577,RETCB,26621.0,0.02459039865062716
NJ,1972,1104522,RETCB,29554.0,0.026757275998124077
NJ,1973,1112384,RETCB,30289.0,0.027228906564639548
NJ,1974,1109929,RETCB,33097.0,0.029819024460123127
NJ,1975,1117784,RETCB,30950.0,0.02768871266720583
NJ,1976,1129458,RETCB,35091.0,0.031068884367546203
NJ,1977,1142560,RETCB,38510.0,0.033705013303458896
NJ,1978,1157561,RETCB,41662.0,0.03599119182488007
NJ,1979,1174719,RETCB,43101.0,0.03669047661610989
NJ,1980,1189425,RETCB,48383.0,0.04067763835466717
NJ,1981,1205940,RETCB,54426.0,0.04513159858699438
NJ,1982,1222014,RETCB,49211.0,0.04027040606736093
NJ,1983,1239882,RETCB,60308.0,0.04864011252683723
NJ,1984,1255517,RETCB,48816.0,0.03888119396232787
NJ,1985,1269089,RETCB,49683.0,0.039148554593097885
NJ,1986,1279840,RETCB,41534.0,0.03245249406175772
NJ,1987,1290121,RETCB,38592.0,0.029913473232355724
NJ,1988,1298492,RETCB,41856.0,0.032234314882186414
NJ,1989,1308389,RETCB,34877.0,0.026656445445505886
NJ,1990,1312540,RETCB,26139.0,0.019914821643530863
NJ,1991,1315906,RETCB,35989.0,0.027349217953258058
NJ,1992,1316102,RETCB,38618.0,0.029342710519397432
NJ,1993,1316872,RETCB,37097.0,0.028170543530426646
NJ,1994,1318473,RETCB,41785.0,0.03169196487148391
NJ,1995,1321182,RETCB,44256.0,0.03349727743793058
NJ,1996,1322687,RETCB,42109.0,0.03183595211867963
NJ,1997,1328743,RETCB,40285.0,0.030318127734257114
NJ,1998,1330111,RETCB,39611.0,0.029780221349947487
NJ,1999,1334795,RETCB,40541.0,0.030372454197086445
NJ,2000,7171112,RETCB,41087.0,0.005729515868668625
NJ,2001,7282000,RETCB,30086.0,0.004131557264487778
NJ,2002,7337000,RETCB,28784.0,0.003923129344418699
NJ,2003,7335000,RETCB,26802.0,0.0036539877300613495
NJ,2004,7335000,RETCB,27590.0,0.003761417859577369
NJ,2005,7341000,RETCB,29268.0,0.003986922762566408
NJ,2006,7344000,RETCB,47643.0,0.00648733660130719
NJ,2007,7342000,RETCB,52741.0,0.0071834649959139196
NJ,2008,7356000,RETCB,50469.0,0.006860929853181077
NJ,2009,7373000,RETCB,66128.0,0.008968940729689408
NJ,2010,7364823,RETCB,69890.0,0.009489705319462532
NJ,2011,7407472,RETCB,71118.0,0.009600846280620433
NJ,2012,7430968,RETCB,75363.0,0.01014174734704819
NJ,2013,7467785,RETCB,82741.0,0.011079724443057748
NJ,2014,7515473,RETCB,88071.0,0.011718623698069303
NJ,2015,7565528,RETCB,85323.0,0.011277864545607391
NM,1970,7622159,RETCB,5548.0,0.0007278777574700291
NM,1971,7670742,RETCB,4965.0,0.0006472646322872025
NM,1972,7712333,RETCB,4746.0,0.0006153779926255777
NM,1973,7726089,RETCB,4896.0,0.0006336970749366206
NM,1974,7762963,RETCB,4919.0,0.0006336498061371669
NM,1975,7814676,RETCB,6002.0,0.0007680420787758827
NM,1976,7880508,RETCB,6781.0,0.000860477522515046
NM,1977,7948915,RETCB,7328.0,0.0009218868235476163
NM,1978,8014306,RETCB,7989.0,0.000996842396584308
NM,1979,8083242,RETCB,9922.0,0.0012274777867593227
NM,1980,8149596,RETCB,6223.0,0.0007635961340905733
NM,1981,8218808,RETCB,7731.0,0.0009406473542148691
NM,1982,8287418,RETCB,8035.0,0.0009695420214112525
NM,1983,8359592,RETCB,9201.0,0.001100651802145368
NM,1984,8430621,RETCB,9926.0,0.0011773747153382887
NM,1985,8492671,RETCB,10521.0,0.0012388328713075073
NM,1986,8552643,RETCB,11126.0,0.0013008844166651175
NM,1987,8601402,RETCB,8592.0,0.0009989069223831184
NM,1988,8634561,RETCB,8594.0,0.0009953024826624074
NM,1989,8651974,RETCB,9918.0,0.0011463279940508375
NM,1990,8661679,RETCB,8718.0,0.0010065023190076658
NM,1991,8677885,RETCB,9344.0,0.0010767600630798863
NM,1992,8711090,RETCB,9308.0,0.0010685229976960403
NM,1993,8755602,RETCB,8838.0,0.001009410889165588
NM,1994,8803729,RETCB,8156.0,0.0009264256089663823
NM,1995,8841243,RETCB,9787.0,0.001106971044682292
NM,1996,8873211,RETCB,8595.0,0.0009686459614225336
NM,1997,8899162,RETCB,9762.0,0.001096957219117935
NM,1998,8925001,RETCB,10043.0,0.0011252659803623552
NM,1999,8935421,RETCB,10226.0,0.0011444340451334078
NM,2000,8944469,RETCB,10611.0,0.0011863197245135513
NM,2001,1017055,RETCB,7897.0,0.007764575170467674
NM,2002,1053000,RETCB,8167.0,0.007755935422602089
NM,2003,1078000,RETCB,8725.0,0.008093692022263451
NM,2004,1104000,RETCB,11680.0,0.010579710144927536
NM,2005,1130000,RETCB,23475.0,0.02077433628318584
NM,2006,1163000,RETCB,28051.0,0.0241195184866724
NM,2007,1195000,RETCB,31550.0,0.026401673640167364
NM,2008,1225000,RETCB,36306.0,0.029637551020408163
NM,2009,1252000,RETCB,32849.0,0.026237220447284344
NM,2010,1281000,RETCB,38358.0,0.029943793911007027
NM,2011,1302894,RETCB,41537.0,0.03188056741377272
NM,2012,1332748,RETCB,43704.0,0.03279239586178332
NM,2013,1363823,RETCB,44884.0,0.03291042899261854
NM,2014,1394361,RETCB,46607.0,0.033425346807605776
NM,2015,1416717,RETCB,44194.0,0.03119465637809104
NV,1970,1438361,RETCB,18322.0,0.012738109556641205
NV,1971,1462729,RETCB,18651.0,0.01275082397354534
NV,1972,1478520,RETCB,17274.0,0.01168330492654817
NV,1973,1490337,RETCB,18356.0,0.012316677368944071
NV,1974,1503901,RETCB,17762.0,0.011810617853169857
NV,1975,1521574,RETCB,18827.0,0.012373371258972617
NV,1976,1555305,RETCB,17457.0,0.011224165035153876
NV,1977,1595442,RETCB,18381.0,0.011520945292903158
NV,1978,1636453,RETCB,18980.0,0.011598255495269341
NV,1979,1682398,RETCB,19804.0,0.01177129311851298
NV,1980,1720394,RETCB,27403.0,0.01592832804578486
NV,1981,1752326,RETCB,21800.0,0.012440607512529062
NV,1982,1774839,RETCB,18717.0,0.010545745276050391
NV,1983,1793484,RETCB,47194.0,0.02631414609776279
NV,1984,1808082,RETCB,63057.0,0.03487507756838462
NV,1985,1821204,RETCB,49989.0,0.027448325393530874
NV,1986,1831690,RETCB,52238.0,0.02851901795609519
NV,1987,1855309,RETCB,28996.0,0.01562866347330822
NV,1988,1877574,RETCB,24397.0,0.012993895313846485
NV,1989,1903808,RETCB,30611.0,0.01607882727670017
NV,1990,1932274,RETCB,30070.0,0.01556197516501283
NV,1991,1962137,RETCB,39509.0,0.020135698985340983
NV,1992,1990070,RETCB,37488.0,0.01883752832814926
NV,1993,2010662,RETCB,41377.0,0.020578794446804088
NV,1994,2036802,RETCB,39090.0,0.019191850754270667
NV,1995,2064756,RETCB,41378.0,0.020040140336194688
NV,1996,2077756,RETCB,43109.0,0.020747864523072007
NV,1997,2083784,RETCB,48279.0,0.023168908101799418
NV,1998,2085193,RETCB,54335.0,0.026057539997496635
NV,1999,2083024,RETCB,51186.0,0.02457292858843681
NV,2000,2080328,RETCB,47127.0,0.02265363923381313
NV,2001,2081015,RETCB,46000.0,0.022104597996650672
NV,2002,488738,RETCB,42478.0,0.08691364289251091
NV,2003,520000,RETCB,37152.0,0.07144615384615384
NV,2004,547000,RETCB,37990.0,0.06945155393053017
NV,2005,569000,RETCB,38124.0,0.06700175746924429
NV,2006,597000,RETCB,41842.0,0.07008710217755444
NV,2007,620000,RETCB,41948.0,0.06765806451612903
NV,2008,647000,RETCB,44272.0,0.06842658423493045
NV,2009,678000,RETCB,53985.0,0.07962389380530974
NV,2010,719000,RETCB,55778.0,0.07757719054242003
NV,2011,765000,RETCB,57313.0,0.07491895424836602
NV,2012,800493,RETCB,63542.0,0.07937858294825814
NV,2013,847655,RETCB,73805.0,0.08706962148515611
NV,2014,881537,RETCB,75409.0,0.08554263746161533
NV,2015,901977,RETCB,84796.0,0.09401126636266778
NY,1970,924922,RETCB,325491.0,0.35191183689002964
NY,1971,951030,RETCB,326609.0,0.3434266006329979
NY,1972,980613,RETCB,347985.0,0.3548647631634498
